[0.000000] (-) TimerEvent: {}
[8.930246] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/AccelCmd.lisp\n'}
[8.930305] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_Signals.lisp\n'}
[8.930364] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ImageObjTracked.lisp\n'}
[8.930423] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/TrafficLight.lisp\n'}
[8.930482] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/RemoteCmd.lisp\n'}
[8.930542] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/Gear.lisp\n'}
[8.930602] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/TrafficLightResultArray.lisp\n'}
[8.930662] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_Centroids.lisp\n'}
[8.930721] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/SteerCmd.lisp\n'}
[8.930780] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/DTLane.lisp\n'}
[8.930840] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_ObjPose.lisp\n'}
[8.930900] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_SteerCmd.lisp\n'}
[8.930960] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_Lane.lisp\n'}
[8.931064] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/CloudClusterArray.lisp\n'}
[8.931127] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/IndicatorCmd.lisp\n'}
[8.931187] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_ProjectionMatrix.lisp\n'}
[8.931247] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_ControlCommand.lisp\n'}
[8.931307] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_ICPStat.lisp\n'}
[8.931367] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/State.lisp\n'}
[8.931427] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/GeometricRectangle.lisp\n'}
[8.931486] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_PointsImage.lisp\n'}
[8.931545] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/VehicleCmd.lisp\n'}
[8.931608] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_SyncTimeMonitor.lisp\n'}
[8.931672] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ImageObjRanged.lisp\n'}
[8.931732] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_ImageObjects.lisp\n'}
[8.931791] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_VehicleStatus.lisp\n'}
[8.931850] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ObjPose.lisp\n'}
[8.931908] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ObjLabel.lisp\n'}
[8.931968] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_TrafficLightResult.lisp\n'}
[8.932027] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ImageObj.lisp\n'}
[8.932087] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ValueSet.lisp\n'}
[8.932146] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/VscanTracked.lisp\n'}
[8.932205] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_ValueSet.lisp\n'}
[8.932264] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/SyncTimeDiff.lisp\n'}
[8.932324] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_Waypoint.lisp\n'}
[8.932385] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/PointsImage.lisp\n'}
[8.932445] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_VehicleCmd.lisp\n'}
[8.932504] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_TrafficLight.lisp\n'}
[8.932564] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_State.lisp\n'}
[8.932623] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/VehicleLocation.lisp\n'}
[8.932683] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/DetectedObject.lisp\n'}
[8.932743] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_VscanTrackedArray.lisp\n'}
[8.932803] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_BrakeCmd.lisp\n'}
[8.932866] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ColorSet.lisp\n'}
[8.932926] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_LaneArray.lisp\n'}
[8.932992] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ICPStat.lisp\n'}
[8.933053] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_StateCmd.lisp\n'}
[8.933113] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/ImageObjects.lisp\n'}
[8.933174] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/_package_VehicleLocation.lisp\n'}
[8.933233] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/common-lisp/ros/autoware_msgs/msg/LaneArray.lisp\n'}
[8.933292] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs\n'}
[8.933352] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/_index.js\n'}
[8.933412] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/srv\n'}
[8.933471] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/srv/_index.js\n'}
[8.933537] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/srv/RecognizeLightState.js\n'}
[8.933597] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg\n'}
[8.933657] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/DetectedObjectArray.js\n'}
[8.933717] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/CloudCluster.js\n'}
[8.933777] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/WaypointState.js\n'}
[8.933837] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/GeometricRectangle.js\n'}
[8.933897] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/TrafficLightResultArray.js\n'}
[8.933958] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/AccelCmd.js\n'}
[8.934017] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/StateCmd.js\n'}
[8.934077] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/VehicleLocation.js\n'}
[8.934138] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ColorSet.js\n'}
[8.934198] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ImageObj.js\n'}
[8.934259] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/Waypoint.js\n'}
[8.934318] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/LaneArray.js\n'}
[8.934377] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/_index.js\n'}
[8.934441] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/LampCmd.js\n'}
[8.934501] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/Lane.js\n'}
[8.934562] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/VscanTracked.js\n'}
[8.934622] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/DetectedObject.js\n'}
[8.934681] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ControlCommandStamped.js\n'}
[8.934740] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ImageObjTracked.js\n'}
[8.934803] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/CloudClusterArray.js\n'}
[8.934864] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ImageObjects.js\n'}
[8.934923] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/SyncTimeDiff.js\n'}
[8.934983] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/VehicleStatus.js\n'}
[8.935051] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ExtractedPosition.js\n'}
[8.935112] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/TrafficLightResult.js\n'}
[8.935171] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ProjectionMatrix.js\n'}
[8.935232] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/BrakeCmd.js\n'}
[8.935291] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ObjLabel.js\n'}
[8.935351] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ICPStat.js\n'}
[8.935411] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ValueSet.js\n'}
[8.935470] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/SteerCmd.js\n'}
[8.935536] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/PointsImage.js\n'}
[8.935596] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ObjPose.js\n'}
[8.935655] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/IndicatorCmd.js\n'}
[8.935714] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/RemoteCmd.js\n'}
[8.935774] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/SyncTimeMonitor.js\n'}
[8.935832] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/TunedResult.js\n'}
[8.935894] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/Centroids.js\n'}
[8.935954] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/DTLane.js\n'}
[8.936014] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ImageRect.js\n'}
[8.936074] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/Gear.js\n'}
[8.936134] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/Signals.js\n'}
[8.936192] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/NDTStat.js\n'}
[8.936252] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ImageLaneObjects.js\n'}
[8.936312] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/TrafficLight.js\n'}
[8.936371] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/VehicleCmd.js\n'}
[8.936431] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ImageObjRanged.js\n'}
[8.936490] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ControlCommand.js\n'}
[8.936549] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ImageRectRanged.js\n'}
[8.936609] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/State.js\n'}
[8.936668] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/VscanTrackedArray.js\n'}
[8.936728] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/ScanImage.js\n'}
[8.936791] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/share/gennodejs/ros/autoware_msgs/msg/AdjustXY.js\n'}
[8.993600] (autoware_msgs) StdoutLine: {'line': b'Listing /home/capstone/autoware.ai/build/autoware_msgs/devel/lib/python2.7/dist-packages/autoware_msgs ...\n'}
[8.993723] (autoware_msgs) StdoutLine: {'line': b'Listing /home/capstone/autoware.ai/build/autoware_msgs/devel/lib/python2.7/dist-packages/autoware_msgs/msg ...\n'}
[8.993791] (autoware_msgs) StdoutLine: {'line': b'Listing /home/capstone/autoware.ai/build/autoware_msgs/devel/lib/python2.7/dist-packages/autoware_msgs/srv ...\n'}
[8.994756] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/lib/python2.7/dist-packages/autoware_msgs\n'}
[8.994851] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/lib/python2.7/dist-packages/autoware_msgs/srv\n'}
[8.994963] (autoware_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/capstone/autoware.ai/install/autoware_msgs/lib/python2.7/dist-packages/autoware_msgs/srv/_RecognizeLightState.py\n'}
